id,track_name,track_explicit,track_popularity,album_name,album_release_date,album_release_date_precision,artist_name,audio_avg_pitches,audio_avg_timbre,audio_acousticness,audio_danceability,audio_duration_ms,audio_energy,audio_instrumentalness,audio_key_1,audio_liveness,audio_loudness,audio_mode_1,audio_speechiness,audio_tempo,audio_time_signature,audio_valence,track_uri,track_genre
3PGYnbU4HJDUw01PrME2pz,Yulquen,False,32,Amber,1994-11-07,day,Autechre,"[0.4938559614059269, 0.2306409372846315, 0.29957546519641615, 0.17572501722949702, 0.3207553411440385, 0.23679324603721535, 0.11560992419021376, 0.2928483804272918, 0.1522267401791868, 0.6075637491385248, 0.16232942798070302, 0.25051550654720894]","[25.986784286698878, -103.00398345968297, -25.212787732598187, -27.366576843556146, 2.6684796691936596, -40.56506547208824, -4.943667815299791, 4.661188146106137, -13.006130944176412, -4.577012405237767, -2.9399937973811143, 4.961413507925572]",0.826,0.417,397000,0.111,0.94,9,0.111,-31.491,0,0.0409,148.094,5,0.555,spotify:track:3PGYnbU4HJDUw01PrME2pz,ambient
2OOE4guVJSfMG0zRdNxxd2,Analogue Bubblebath,False,0,A to Z: Bestival 2008 - compiled by Rob da Bank,2008-08-31,day,Aphex Twin,"[0.47436120630568823, 0.26129883481836913, 0.21449074708704555, 0.11686566141192616, 0.2924201507882109, 0.10466963673749162, 0.21571624400274164, 0.22593145990404376, 0.3154564770390679, 0.4621370801919116, 0.3991158327621663, 0.43703084304317974]","[46.1391823166553, -33.80889513365319, -22.02786223440708, -7.644379712131591, 22.39292940370117, -34.709117888965054, 22.817638108293323, -10.538701850582585, -16.06556134338588, -7.147624400274172, -10.182801233721712, -11.765866346812883]",0.0357,0.6,289373,0.696,0.938,7,0.292,-10.32,1,0.0373,124.365,4,0.102,spotify:track:2OOE4guVJSfMG0zRdNxxd2,ambient
6Nfeou4uzrZW1jZ6KUHwai,Black Lake,False,0,Safe In the Steep Cliffs,2010-06-29,day,Emancipator,"[0.3848457330415752, 0.43405798687089764, 0.4151137855579866, 0.14262582056892803, 0.2849682713347916, 0.2282231947483589, 0.492328227571116, 0.23140809628008768, 0.18718052516411376, 0.2988698030634571, 0.212304157549234, 0.49389496717724285]","[40.65664879649889, -4.656408096280094, -37.48957877461706, -11.526153172866524, 52.06104485776801, -37.88101641137857, -8.275622538293222, -13.898551422319462, 1.1580503282275714, 2.411498905908093, -7.550626914660838, 2.8720032822757147]",0.476,0.582,218573,0.49,0.612,11,0.0965,-13.468,0,0.0299,90.5,4,0.297,spotify:track:6Nfeou4uzrZW1jZ6KUHwai,ambient
77uTCXrLK54xyb2e45kU5a,Old Devil,False,0,Safe In the Steep Cliffs,2010-06-29,day,Emancipator,"[0.3401301182893539, 0.2838707916287532, 0.3967242948134674, 0.24878889899909037, 0.28569972702456764, 0.38063876251137424, 0.46847497725204756, 0.7464394904458598, 0.34169790718835347, 0.3230900818926298, 0.26388989990900774, 0.18442766151046372]","[41.55961510464052, 45.77572520473162, -31.037053685168335, -9.844926296633309, 20.425316651501394, -27.023443130118295, -11.663323930846214, -8.27516924476798, 3.860076433121021, 3.5292029117379418, -10.129898089171967, 3.2271383075523197]",0.165,0.616,241227,0.599,0.813,0,0.141,-13.144,0,0.0424,81.722,4,0.449,spotify:track:77uTCXrLK54xyb2e45kU5a,ambient
2NChLGjZ93zqggig6DmoLL,Never Leave,False,0,Night Falls,2008-04-18,day,Hecq,"[0.37588415300546424, 0.5425147540983607, 0.6932797814207645, 0.29793333333333344, 0.2538316939890711, 0.5118240437158467, 0.28406557377049163, 0.17902513661202182, 0.16599016393442623, 0.5716666666666663, 0.1709224043715848, 0.1244196721311475]","[39.57367978142074, -53.16032240437164, 33.95593333333332, -13.458602185792362, 10.908333333333339, -34.85104918032784, 1.7137442622950843, 0.3574437158469944, -9.24846010928961, -3.464805464480873, -1.0745846994535517, -0.8243311475409826]",0.71,0.142,342840,0.294,0.786,7,0.113,-16.39,0,0.0387,102.126,3,0.0354,spotify:track:2NChLGjZ93zqggig6DmoLL,ambient
06C0LO0Qjo9JkQuHwy080z,Reach For The Dead,False,19,Reach For The Dead,2013-05-24,day,Boards of Canada,"[0.3757965009208098, 0.6965543278084714, 0.3198425414364638, 0.4650524861878447, 0.23757734806629863, 0.30910128913443824, 0.11810313075506464, 0.0905211786372008, 0.09970626151012904, 0.08405709023941087, 0.1621767955801106, 0.20437384898710848]","[44.933349907919045, -31.05920441988945, 29.894012891344374, 13.67104143646407, -7.9123646408839825, -36.92512338858199, 50.051139042357256, -2.1079419889502775, -19.58695027624312, -1.4165414364640874, -10.431160220994467, 0.7027753222836137]",0.0245,0.575,287404,0.576,0.917,5,0.116,-9.782,0,0.0295,135.998,4,0.0363,spotify:track:06C0LO0Qjo9JkQuHwy080z,ambient
3cDWeFm4sMWy0mCaOFuvgn,Opening,False,0,Somnium,2001,year,Robert Rich,"[0.09587109990545152, 0.14548912700913966, 0.22182508666876807, 0.7882360542073749, 0.43295682319571344, 0.20132083202017007, 0.21527639457926306, 0.0661720768988338, 0.06745540497951426, 0.17619193192562238, 0.5536640403403726, 0.26273967853766156]","[30.56593161046322, -116.20199180586181, -51.704485345099336, -45.98780460132375, 45.16258525055147, -46.466075638197225, -0.24565994327135104, 5.180684840844626, -10.51771667191932, -1.1986429246769612, -2.232019539867641, 4.52857390482193]",0.968,0.0735,1090240,0.0478,0.976,1,0.0989,-27.681,0,0.0397,79.592,4,0.0319,spotify:track:3cDWeFm4sMWy0mCaOFuvgn,ambient
0jbSaD24FqFwalit6jOxxw,The Secret,False,8,More Music For Films,1983-11-01,day,Brian Eno,"[0.48806179775280883, 0.193876404494382, 0.18579213483146081, 0.26712359550561776, 0.3957528089887639, 0.6602359550561796, 0.5171460674157303, 0.17633707865168544, 0.09222471910112363, 0.20321910112359556, 0.12223033707865158, 0.487685393258427]","[38.089994382022475, -65.43694943820223, -17.046803370786506, -32.64757865168539, 16.271016853932583, -33.258168539325844, -12.610837078651683, 1.2727696629213474, 1.2241460674157307, -0.4578426966292141, -4.172505617977529, 0.27502808988764305]",0.905,0.278,73227,0.21,0.969,0,0.118,-16.693,1,0.0359,108.151,4,0.0634,spotify:track:0jbSaD24FqFwalit6jOxxw,ambient
4RrePp7ou4Uw9fCxnj4mD5,Names and Races,False,39,Anywhere But Where I Am,2012-05-24,day,Foreign Fields,"[0.12009498878085287, 0.4151608077786087, 0.12780403889304418, 0.2513620044876586, 0.6402019446522065, 0.19648317127898313, 0.19348167539267033, 0.11122438294689606, 0.3238040388930442, 0.3226207928197458, 0.12137397157816016, 0.42701645474943944]","[32.770025430067335, -140.7674480179507, -24.86596335078534, -23.024709050112154, 16.97398204936425, -30.04543455497381, -12.284472700074799, -3.2983268511593096, -12.28892819745701, -7.2247995512341125, -2.2332528047868387, 5.119135377711298]",0.973,0.265,408474,0.0951,0.746,4,0.0992,-18.918,1,0.0353,90.598,4,0.181,spotify:track:4RrePp7ou4Uw9fCxnj4mD5,ambient
2MRcpN5ofn2KicuqV1Xgsw,Breathturn,False,0,Chasing After Shadows...Living with the Ghosts (Deluxe Edition),2010-05-18,day,Hammock,"[0.4217967741935476, 0.4093838709677422, 0.14730430107526907, 0.3656290322580647, 0.1279688172043014, 0.3594376344086018, 0.12931182795698948, 0.16017956989247317, 0.33952043010752725, 0.13720645161290354, 0.32845376344086014, 0.15254408602150527]","[44.98015053763433, -19.698549462365545, 28.665063440860177, -13.214273118279573, 5.708386021505373, -30.736153763440917, -5.605348387096773, -3.8796215053763436, 2.5805666666666665, -0.4050602150537653, -2.8885021505376294, 3.105604301075271]",0.429,0.344,360373,0.491,0.877,8,0.163,-9.277,1,0.0353,121.967,3,0.0778,spotify:track:2MRcpN5ofn2KicuqV1Xgsw,ambient
2GozKLmiGQCYjsNN40hnip,Phase 08 - Night Traffic City,False,0,Until We Meet the Sky,2011-12-20,day,Solar Fields,"[0.8551378190255225, 0.5699484918793509, 0.26334060324826014, 0.16345150812064943, 0.1932078886310899, 0.21484640371229616, 0.24067563805104358, 0.39128445475638024, 0.19902877030162358, 0.17994431554524343, 0.1746473317865422, 0.18281577726218073]","[38.68521577726216, 23.92849466357305, -32.2841535962878, -25.042009280742455, -9.485431090487273, -40.46811368909508, 0.3590686774942009, -2.9651870069605484, -3.681222273781905, 7.339296519721565, -7.51354663573087, 0.4743675174013887]",0.0043,0.417,593733,0.401,0.807,1,0.128,-15.718,1,0.033,170.021,4,0.0345,spotify:track:2GozKLmiGQCYjsNN40hnip,ambient
51tZ6X7SvgKDStNQk4Z1PS,Aware,False,16,Cendre,2007-05-21,day,Fennesz,"[0.32972041763341087, 0.5812482598607888, 0.43883990719257515, 0.19860092807424587, 0.2497122969837589, 0.1902505800464038, 0.4735092807424596, 0.17864037122969817, 0.30292807424593965, 0.5936102088167056, 0.23336658932714632, 0.5382923433874707]","[30.899452436194846, 22.796569605568425, -26.582238979118355, -33.36621809744779, 26.245663573085807, -32.60105452436194, -13.30273665893271, -2.0426194895591645, 12.104078886310912, 4.3428747099767975, -7.134816705336423, 17.23177030162413]",0.817,0.225,286080,0.134,0.0444,6,0.222,-26.723,0,0.04,112.38,3,0.332,spotify:track:51tZ6X7SvgKDStNQk4Z1PS,ambient
2m6u7bKLJFPWH8gpf5GZDc,Station 5,False,0,Extended,2005-11-01,day,Solar Fields,"[0.8862513283740703, 0.4895674814027636, 0.26945005313496295, 0.10907438894792737, 0.09923007438894763, 0.16348777895855476, 0.10259351753453752, 0.37785547290116855, 0.1107215727948992, 0.08545908607863946, 0.11446068012752367, 0.24065143464399588]","[36.0236859723698, -95.75178905419759, -34.521409670563266, -26.05945270988308, 17.247656216790634, -42.54793092454833, 2.2151078639744934, -8.984744420828893, -2.038513283740706, 0.12253188097768405, -2.4036918172157273, 1.8041673751328369]",0.769,0.278,631880,0.197,0.926,0,0.114,-20.733,1,0.0445,75.0,4,0.028,spotify:track:2m6u7bKLJFPWH8gpf5GZDc,ambient
0u8yFQAHzS9oooREFjDas3,Right where it ends,False,0,Interloper,2010-06-07,day,Carbon Based Lifeforms,"[0.4143159626988482, 0.383841470104224, 0.32187877125617115, 0.31743828853538075, 0.5979144267690625, 0.3303938562808564, 0.3276862314865612, 0.35520899616017554, 0.47260778935820125, 0.6999451453647844, 0.3618930334613273, 0.3025831047723531]","[41.64365715852997, -1.400829950630835, -21.910448162369732, -17.98981568842567, 17.253384530992875, -31.245275370268768, 15.46810532089961, 5.2171557871640095, -0.1294344487109184, 2.4251919912232593, -9.553521667580915, 0.9906121777290181]",0.0128,0.541,423486,0.64,0.702,4,0.0864,-11.585,0,0.221,156.005,4,0.109,spotify:track:0u8yFQAHzS9oooREFjDas3,ambient
3VXQqKasT2ZHOS1Y3ov5fq,Hatred of Music I,False,23,"Ravedeath, 1972",2011-02-14,day,Tim Hecker,"[0.3608439181916037, 0.19547900968783635, 0.3270430570505923, 0.14082777179763167, 0.5388729817007538, 0.3895048439181914, 0.18639504843918187, 0.35970505920344426, 0.21592787944025832, 0.8539095801937573, 0.2323939720129171, 0.29914854682454245]","[49.226009687836374, -5.403055974165767, 72.3291926803014, 2.105951560818083, 2.157686759956937, -30.97818406889129, 21.218884822389644, 4.261123789020455, -21.74341119483314, -6.369076426264797, -2.4057782561894503, 6.834330462863293]",0.487,0.118,371280,0.629,0.945,9,0.106,-6.9,0,0.0423,95.75,3,0.0394,spotify:track:3VXQqKasT2ZHOS1Y3ov5fq,ambient
2SevotrWOz8RhynvCa6w49,Sleeping Chlldren Are Still Flying,False,0,Noir,2011-04-26,day,Blue Sky Black Death,"[0.35312161269002, 0.3315710508922675, 0.4566781229345664, 0.20948843357567717, 0.3960079312623924, 0.20747323198942488, 0.3108360872438862, 0.6335736946463979, 0.22654593522802335, 0.2895280898876406, 0.16617052214144062, 0.4593483146067411]","[48.91339193654993, -28.819383344348996, 9.640359550561808, -5.6272333113020565, 16.663305353602137, -26.873002643754177, 0.20921612690020117, -6.594976867151359, -7.166175148711168, -6.339763384005278, -6.999533377395903, -3.8730621282220694]",0.251,0.473,360467,0.7,0.748,7,0.136,-6.492,1,0.0485,83.489,4,0.215,spotify:track:2SevotrWOz8RhynvCa6w49,ambient
7BidaWyDo5jkyfbVnBanhS,In the Fog III,False,22,"Ravedeath, 1972",2011-02-14,day,Tim Hecker,"[0.4065023328149304, 0.16626749611197508, 0.1264416796267497, 0.18577604976671858, 0.1554494556765163, 0.359933125972006, 0.21699688958009353, 0.6151912908242618, 0.5584758942457234, 0.16551788491446348, 0.2399315707620528, 0.0935194401244168]","[46.78474027993772, -31.06481337480561, 53.265702954898856, -7.843115085536549, -3.9348553654743372, -30.764234836702965, 17.932178849144645, 5.0460513219284575, -14.287891135303266, -4.156463452566095, -4.049698289269049, 0.31622861586314205]",0.456,0.171,300773,0.321,0.942,5,0.119,-9.03,0,0.0403,118.816,4,0.0383,spotify:track:7BidaWyDo5jkyfbVnBanhS,ambient
5ECoiNOzKhwI8Tg8uYIhhU,Sparrowfall (1) - 2005 Digital Remaster,False,0,Music For Films,1978-09-01,day,Brian Eno,"[0.3498429319371728, 0.18445549738219905, 0.21125130890052365, 0.19604188481675408, 0.40547643979057607, 0.060827225130890034, 0.04431413612565444, 0.19549214659685868, 0.04969109947643975, 0.1493560209424084, 0.07063874345549735, 0.2564764397905758]","[31.524931937172784, -152.59175916230365, -5.846649214659685, -12.541198952879588, 1.5524293193717278, -27.918439790575903, 25.976083769633515, 4.777445026178011, -21.14160732984293, -10.984314136125656, -8.821842931937173, 4.271984293193718]",0.863,0.269,70920,0.0383,0.897,4,0.101,-23.846,0,0.0381,95.0,5,0.177,spotify:track:5ECoiNOzKhwI8Tg8uYIhhU,ambient
6hfZgOf5qzMm1qAWORSD87,The Toy Garden,False,11,Eingya,2009-01-16,day,Helios,"[0.26261256038647335, 0.4188492753623179, 0.1783623188405798, 0.23231497584541047, 0.5226038647342998, 0.2130289855072462, 0.37608695652173907, 0.19200966183574883, 0.3440550724637676, 0.4158347826086956, 0.20491787439613535, 0.39871594202898564]","[40.78875652173907, 1.3876096618357294, 30.55497971014492, 0.6616850241545902, 12.743189371980666, -26.997587439613543, -1.6365748792270423, -3.484719806763282, -8.744082125603867, -3.1934734299516894, -5.722487922705315, 7.129742995169085]",0.515,0.495,283000,0.431,0.848,4,0.285,-13.072,1,0.0492,79.841,4,0.136,spotify:track:6hfZgOf5qzMm1qAWORSD87,ambient
1LtxrzRNCpqUKoMLYVmeeY,Cold Front,False,0,Departure Songs,2012-10-02,day,Hammock,"[0.2216100079428114, 0.5191318506751391, 0.24055758538522656, 0.14462668784749788, 0.37619062748212867, 0.1994289118347894, 0.5761898332009536, 0.19652899126290688, 0.227945194598888, 0.3946600476568705, 0.2010611596505164, 0.3880683081810961]","[44.58683161239078, -32.26327879269259, 58.55721842732333, 0.5312676727561569, 12.062215250198584, -34.203926926131864, 25.19909372517869, 2.1348228752978575, -6.121436060365372, -2.4880619539316937, -4.052520254169971, 4.755011119936448]",0.427,0.174,418613,0.453,0.972,6,0.12,-11.869,0,0.0395,119.825,4,0.0387,spotify:track:1LtxrzRNCpqUKoMLYVmeeY,ambient
5Q5MFVjUWVNgb7XBerPdbQ,Signals - Remastered 2005,False,45,Apollo,1983-07-01,day,Brian Eno,"[0.5670541082164334, 0.3047154308617234, 0.12698797595190384, 0.07171142284569135, 0.08847895791583164, 0.436675350701403, 0.3755090180360724, 0.10083166332665333, 0.23238677354709425, 0.23854108216432865, 0.6330340681362723, 0.6426372745490981]","[18.595034068136293, -176.07602605210414, -120.31172545090178, -69.322865731463, 66.2579559118237, -57.85296192384774, 17.96482565130261, 16.763456913827653, -10.959777555110232, 1.221306613226452, -8.838292585170336, -5.325146292585169]",0.969,0.0672,166560,0.0119,0.944,6,0.12,-41.808,1,0.0457,70.521,1,0.0701,spotify:track:5Q5MFVjUWVNgb7XBerPdbQ,ambient
1h74tyOj7qcmjKnB64BLOR,Even (Out) +,False,29,And Their Refinement of the Decline,2007-04-02,day,Stars Of The Lid,"[0.1639694989106754, 0.7575250544662315, 0.12848583877995648, 0.17076906318082796, 0.08957080610021786, 0.23499564270152506, 0.4783355119825701, 0.09644008714596962, 0.2677668845315904, 0.057688453159041406, 0.1470021786492377, 0.04020261437908492]","[27.51872113289759, -147.15097821350773, -68.06636383442259, -57.873936819172044, 34.6271328976035, -46.195568627450974, -10.965915032679739, 2.438888888888889, -1.072958605664487, 1.99274074074074, -3.1618257080610017, -4.603298474945534]",0.957,0.143,291680,0.00391,0.905,1,0.117,-29.711,1,0.0569,103.817,1,0.0332,spotify:track:1h74tyOj7qcmjKnB64BLOR,ambient
7rvvXCLG11oepYRFwISkJZ,City Building,False,0,And In The Endless Pause There Came The Sound Of Bees,2009,year,Jóhann Jóhannsson,"[0.4936291390728478, 0.36132781456953644, 0.3637996688741718, 0.22909602649006622, 0.4023129139072846, 0.23853642384106002, 0.3679536423841059, 0.39574999999999977, 0.2692649006622518, 0.3172384105960269, 0.21196026490066272, 0.398152317880795]","[35.15019205298017, 49.32217880794702, 66.11809933774828, 3.7416390728476827, 19.2416357615894, -34.72662251655631, 29.178490066225162, 8.96890066225164, -4.099759933774835, 3.870721854304639, -5.27616059602649, 16.585049668874163]",0.14,0.0902,168000,0.373,0.907,4,0.11,-17.036,0,0.139,64.179,4,0.143,spotify:track:7rvvXCLG11oepYRFwISkJZ,ambient
3x8ORfjJH2W2xzvyB0LeB9,Weightless Memories,False,28,Ulrich Schnauss and Jonas Munk,2011-07-18,day,Ulrich Schnauss,"[0.45028829536527876, 0.35233228593872784, 0.4384532600157112, 0.20099528672427336, 0.4032395915161037, 0.32711626080125605, 0.23025058915946603, 0.34786567164179083, 0.26633228593872676, 0.5499772191673216, 0.21751688923802007, 0.20794658287509812]","[40.56539198743126, -43.997479183032176, -17.73661901021212, -10.295875883739205, 8.651356637863318, -33.77809033778477, 1.562184603299297, -4.614536527886878, -6.20536763550668, -0.10369285153181533, -5.863377062058136, 1.8374351924587566]",0.384,0.633,375873,0.381,0.89,9,0.108,-13.137,0,0.0246,109.993,4,0.429,spotify:track:3x8ORfjJH2W2xzvyB0LeB9,ambient
3Hwil54mTI3K83ghQACiWs,Lifeforms,False,30,Lifeforms,1994-01-01,day,The Future Sound Of London,"[0.6875407629020187, 0.5161690351533278, 0.3026050860134629, 0.4729618548990277, 0.3161854899027669, 0.3326275243081526, 0.29077187733732307, 0.48593418100224395, 0.3291017202692597, 0.24239341810022458, 0.46789528795811536, 0.37112789827973053]","[41.933133881824915, -2.8562924457741117, 15.33216305160809, -4.722475691847421, 17.880174270755436, -37.02677337322364, 5.270182498130146, 7.133751682872107, -24.007548990276703, -6.865675392670159, -5.481640239341809, 1.939913986537018]",0.173,0.554,318467,0.669,0.864,5,0.112,-14.762,0,0.0577,132.995,4,0.28,spotify:track:3Hwil54mTI3K83ghQACiWs,ambient
3pnv0MrPeFgtHDTmFPSrTg,"Written, Forgotten",False,17,Small Craft On A Milk Sea,2010-11-01,day,Brian Eno,"[0.6654936886395506, 0.2930238429172509, 0.16214025245441785, 0.16124964936886413, 0.21641935483870983, 0.45700140252454413, 0.19386816269284698, 0.10699158485273491, 0.10645722300140258, 0.1358555399719496, 0.2969551192145865, 0.10522300140252451]","[31.262924263674606, -138.7181374474053, -66.90566199158494, -43.40048948106597, -32.65322159887796, -39.01068302945299, 22.15416970546984, 3.385496493688641, -2.416141654978959, -0.9343408134642353, -7.470357643758763, 0.24781065918653636]",0.0461,0.102,235400,0.102,0.823,5,0.0878,-25.979,1,0.0376,80.254,3,0.286,spotify:track:3pnv0MrPeFgtHDTmFPSrTg,ambient
2Rz7QDQKsBfFXCuvewhmyw,Hydropoetry Cathedra - instrumental version,False,0,Fahrenheit Project Part Four,2004-01-01,day,Aural Planet,"[0.622670840787119, 0.521565295169945, 0.31223971377459736, 0.36806320810972, 0.4901389385807988, 0.7097725104352999, 0.3912310673822302, 0.39407960644007045, 0.3368771615980923, 0.29931812760882553, 0.3097570065593316, 0.2687740011926059]","[39.93803548002384, -24.546050685748373, -1.1561425163983314, 11.655181574239714, 18.371262075134172, -38.953337209302354, 9.545406976744195, -3.984202146690515, -12.2503962432916, 7.844591234347039, -8.48713774597495, 0.6120599284436502]",0.475,0.561,650800,0.879,0.925,1,0.334,-15.529,1,0.0403,107.028,4,0.261,spotify:track:2Rz7QDQKsBfFXCuvewhmyw,ambient
